code_postale;nom_commune
15500;auriac l eglise
15240;auzers
15270;champs sur tarentaine marchal
15400;le claux
15170;coltines
15100;coren
15250;crandelles
15150;cros de montvert
15700;escorailles
15310;freix anglards
15130;giou de mamou
15150;glenat
15120;labesserette
15120;ladinhac
15590;lascelle
15500;laurie
15300;laveissenet
15120;leucamp
43450;leyvaux
15320;val d arcomie
15320;val d arcomie
15320;val d arcomie
15190;montgreleix
15120;montsalvy
15230;narnhac
15170;neussargues en pinatelle
15100;neuveglise sur truyere
15290;omps
15290;parlan
15800;polminhac
15130;prunet
15250;reilhac
15100;roffiac
15240;saignes
15190;st amandin
15140;st chamant
15600;st constant fournoules
15600;st constant fournoules
15140;ste eulalie
15100;st georges
15150;st gerons
15400;st hippolyte
15250;st paul des landes
15350;st pierre
15380;st vincent de salers
15300;segur les villas
15200;sourniac
15100;les ternes
15600;le trioulou
15100;vabres
15170;valjouze
15240;vebret
15120;vieillevie
15300;virargues
15140;besse
63980;aix la fayette
63770;les ancizes comps
63120;aubusson d auvergne
63570;auzat la combelle
63690;aveze
63970;aydat
63570;brassac les mines
63820;briffons
63118;cebazat
63620;la celle
63330;la cellette
63320;chadeleuf
63400;chamalieres
63980;chambon sur dolore
63260;chaptuzat
63640;charensat
63290;chateldon
63660;la chaulme
63117;chauriat
63720;chavaroux
63000;clermont ferrand
63340;collanges
63460;combronde
63810;cros
63340;dauzat sur vodable
63520;domaize
63260;effiat
63530;enval
63300;escoutoux
63160;espirat
63160;fayet le chateau
63630;fayet ronaye
63740;gelles
63620;giat
63200;gimeaux
63230;la goutelle
63600;grandrif
63460;jozerand
63680;la tour d auvergne
63290;limons
63410;loubeyrat
63350;luzillat
63200;malauzat
63440;marcillat
63940;marsac en livradois
63420;mazoires
63240;mont dore
63230;montfermy
63260;montpensier
63200;chambaron sur morge
63150;murat le quaire
63320;neschers
63160;neuville
63220;novacelles
63500;orbeil
63290;paslieres
63210;perpezat
63500;perrier
63920;peschadoires
63113;picherande
63200;prompsat
63470;prondines
63290;puy guillaume
63160;reignat
63800;la roche noire
63540;romagnat
63450;st amant tallende
63410;st angel
63360;st beauzire
63390;ste christine
63660;st clement de valorgue
63310;st clement de regnat
63850;st genes champespe
63800;st georges sur allier
63230;st jacques d ambur
63490;st jean en val
63310;st priest bramefant
63440;st quintin sur sioule
63450;st sandoux
63550;st victor montvianeix
63260;sardon
63390;sauret besserve
63320;saurier
63120;sauviat
63490;sauxillanges
63530;sayat
63690;tauves
63460;teilhede
63300;thiers
63600;thiolieres
63590;tours sur meymont
63320;tourzel ronzieres
63490;usson
63710;le vernet ste marguerite
63470;verneugheol
63910;vertaizon
63960;veyre monton
63340;vichel
63350;vinzelles
63410;vitrac
63840;viverols
63200;yssac la tourette
38490;les abrets en dauphine
38460;annoisin chatelans
38550;auberives sur vareze
38142;auris
38390;la balme les grottes
38140;beaucroissant
38440;beauvoir de marc
38690;belmont
38730;blandin
38090;bonnefamille
38510;brangues
38870;bressieux
38320;bresson
38530;la buissiere
38110;cessieu
38122;chalon
38460;chamagnieu
38460;chamagnieu
38560;champ sur drac
38470;chantesse
38110;la chapelle de la tour
38150;la chapelle de surieu
38790;charantonnay
38680;chatelus
38440;chatonnay
38300;chezeneuve
38490;chimilin
38460;chozeau
38142;clavans en haut oisans
38930;clelles
38550;clonas sur vareze
38700;corenc
38500;coublevie
38300;crachier
38920;crolles
38460;dizimieu
38130;echirolles
38300;eclose badinieres
38740;entraigues
38780;estrablin
38260;faramans
38580;le haut breda
38690;flacheres
38600;fontaine
38120;fontanil cornillon
38590;la forteresse
38260;la frette
38190;froges
38540;heyrieux
38118;hieres sur amby
38750;huez
38200;jardin
38200;luzinay
38270;marcollin
38300;maubec
38620;merlas
38380;miribel les echelles
38220;montchaboud
38520;les deux alpes
38770;monteynard
38940;montfalcon
38460;moras
38770;la motte st martin
38420;murianette
38300;nivolas vermelle
38270;pact
38550;le peage de roussillon
38260;penol
38119;pierre chatel
38210;polienas
38350;ponsonnas
38680;presles
38270;primarette
38120;proveysieux
38420;revel
38140;rives
38090;roche
38090;roche
38370;les roches de condrieu
38150;roussillon
38940;roybon
38080;st alban de roche
38650;st andeol
38440;ste anne sur gervonde
38160;st antoine l abbaye
38270;st barthelemy
38220;st barthelemy de sechilienne
38840;st bonnet de chavagne
38620;st bueil
38110;st clair de la tour
38940;st clair sur galaure
38590;st etienne de st geoirs
38620;st geoire en valdaine
38470;st gervais
38260;st hilaire de la cote
38330;st ismier
38710;st jean d herans
38420;st jean le vieux
38160;st marcellin
38660;ste marie du mont
38930;st maurice en trieves
38590;st michel de st geoirs
38190;st mury monteymond
38250;st nizier du moucherotte
38870;st pierre de bressieux
38070;st quentin fallavier
38070;st quentin fallavier
38210;st quentin sur isere
38460;st romain de jalionas
38150;st romain de surieu
38160;st sauveur
38200;st sorlin de vienne
38620;st sulpice des rivoires
38110;st victor de cessieu
38890;salagnon
38290;satolas et bonce
38290;satolas et bonce
38260;porte des bonnevaux
38780;septeme
38780;septeme
38350;sievoz
38460;soleymieu
38350;susville
38110;la tour du pin
38300;tramole
38470;varacieux
38410;vaulnaveys le bas
38610;venon
38113;veurey voroize
38190;villard bonnot
38190;villard bonnot
38520;villard notre dame
38460;villemoirieu
38280;villette d anthon
38730;val de virieu
38340;voreppe
69170;affoux
69380;alix
69550;amplepuis
69420;ampuis
69530;brignais
69690;brussieu
69220;cercie
69590;la chapelle sur coise
69390;charly
69380;charnay
69270;couzon au mont d or
69550;cublize
69210;eveux
69400;gleize
69520;grigny
69420;les haies
69610;les halles
69540;irigny
69840;julienas
69840;jullie
69480;lachassagne
69590;larajasse
42160;andrezieux boutheon
69620;letra
42510;balbigny
69610;meys
42210;bellegarde en forez
69860;deux grosnes
42670;belleroche
69480;morance
42220;bourg argental
69440;mornant
42220;burdignes
69350;la mulatiere
42600;chalain d uzore
69250;neuville sur saone
42140;chatelus
69530;orlienas
42114;chirassimont
69460;le perreon
42410;chuyer
69290;pollionnay
42110;cleppe
69490;vindry sur turdine
42220;colombier
69400;porte des pierres dorees
42120;commelle vernay
69640;porte des pierres dorees
42210;craintilleux
69870;poule les echarmeaux
42460;cuinzier
69430;quincie en beaujolais
42110;feurs
69430;regnie durette
42480;la fouillouse
69640;rivolet
42220;graix
69270;rochetaillee sur saone
42560;gumieres
69700;beauvallon
42130;l hopital sous rochefort
69170;st appolinaire
42460;jarnosse
69870;st bonnet le troncy
42130;leigneux
69440;ste catherine
42114;machezal
69170;st clement sur valsonne
42520;maclas
69450;st cyr au mont d or
42600;magneux haute rive
69370;st didier au mont d or
42110;mizerieux
69830;st georges de reneins
42440;noiretable
69380;st jean des vignes
42155;ouches
69690;st julien sur bibost
42310;la pacaudiere
69440;st laurent d agny
42590;pinay
69850;st martin en haut
42660;planfoy
69440;chabaniere
42110;pouilly les feurs
69490;st romain de popey
42155;pouilly les nonains
69440;taluyers
42630;pradines
69510;thurins
42230;roche la moliere
69170;valsonne
42520;roisey
69670;vaugneray
42380;rozier cotes d aurec
69820;vauxrenard
42810;rozier en donzy
69910;villie morgon
42310;sail les bains
69960;corbas
42510;ste agathe en donzy
69330;jons
42370;st andre d apchon
69330;meyzieu
42210;st andre le puy
69780;mions
42100;st etienne
69140;rillieux la pape
42100;st etienne
69124;colombier saugnieu
42640;st forgeux lespinasse
69003;lyon 03
42260;st germain laval
69007;lyon 07
42640;st germain lespinasse
42650;st jean bonnefonds
42440;vetre sur anzon
42220;st julien molin molette
42430;st just en chevalet
42210;st laurent la conche
42260;vezelin sur loire
42740;st paul en jarez
42260;st polgues
42270;st priest en jarez
42590;st priest la roche
42430;st romain d urfe
42660;st romain les atheux
42110;salvizinet
42600;savigneux
42260;souternon
42660;tarentaise
42800;tartaras
42380;la tourette
42130;trelins
42310;urbise
42320;valfleury
42111;la valla sur rochefort
42340;veauchette
42590;vendranges
42410;verin
42220;la versanne
42155;villemontais
42720;vougy
42430;chausseterre
43100;agnat
43580;alleyras
43380;ally
43700;arsac en velay
43110;aurec sur loire
43210;bas en basset
43200;bessamorel
43700;blavozy
43350;borne
43510;le bouchet st nicolas
43100;brioude
43700;brives charensac
43440;champagnac le vieux
43170;chanaleilles
43300;chastel
43380;chilhac
43230;collat
43700;coubon
43000;espaly st marcel
43580;esplantas vazeilles
43150;freycenet la cuche
43490;lafarre
43100;lamothe
26150;solaure en diois
43340;landos
26140;albon
43300;langeac
26300;alixan
43360;lorlanges
26400;allex
43520;mazet st voy
26200;ancone
43300;mazeyrat d allier
26340;aubenasson
43580;monistrol d allier
26340;aucelon
43300;pinols
26340;aurel
43000;polignac
26300;barbieres
43420;pradelles
26160;la begude de mazenc
43420;st etienne du vigan
26110;bellecombe tarendol
43390;st hilaire
26470;bellegarde en diois
43240;st just malmont
26300;bourg de peage
43620;st pal de mons
26190;le chaffal
43420;st paul de tartas
26600;chantemerle les bles
43230;st prejet armandon
26230;chantemerle les grignan
43600;ste sigolene
26420;la chapelle en vercors
43230;salzuit
26120;chateaudouble
43320;sanssac l eglise
26300;chateauneuf sur isere
43190;tence
26410;chatillon en diois
43430;les vastres
26510;chauvac laux montaux
43360;vergongheon
26450;cleon d andran
43320;le vernet
26120;combovin
43490;vielprat
26740;la coucourde
26780;espeluche
26470;establet
26240;fay le clos
26310;val maravel
26400;gigors et lozeron
26530;le grand serre
26560;laborel
26740;la laupie
26510;lemps
26260;marsaz
26600;mercurol veaunes
26310;miscon
26170;mollans sur ouveze
26170;montauban sur l ouveze
26570;montbrun les bains
26350;montchenu
26120;montmeyran
26350;valherbasse
26240;st jean de galaure
26190;la motte fanjas
26120;peyrus
26400;plan de baix
26110;le poet sigillat
26470;pommerol
26600;pont de l isere
26310;poyols
26340;pradelle
26310;les pres
26170;propiac
26340;rimon et savel
26170;rioms
26110;rochebrune
26160;rochefort en valdaine
26340;rochefourchat
26790;rochegude
26150;romeyer
26420;st agnan en vercors
26260;st donat sur l herbasse
26170;ste euphemie sur ouveze
26350;st laurent d onay
26330;st martin d aout
26190;st martin le colonel
26510;st may
26340;st nazaire le desert
26770;salles sous bois
26400;saou
26270;saulce sur rhone
26560;sederon
26600;tain l hermitage
26460;les tonils
26510;villeperdrix
69430;les ardillats
69790;azolette
69430;beaujeu
69220;belleville en beaujolais
69690;bibost
69690;bibost
69460;blace
69620;val d oingt
69530;brignais
69690;brullioles
69770;chambost longessaigne
69620;chamelet
69430;chenelette
26800;ambonil
69210;chevinay
26140;andancette
69660;collonges au mont d or
26140;anneyron
69170;dieme
26260;arthemonay
69840;emeringes
26110;aubres
69820;fleurie
26160;la batie rolland
69340;francheville
26120;la baume cornillane
69610;haute rivoire
26310;beaumont en diois
69220;lancie
26760;beaumont les valence
69620;letra
26800;beauvallon
69400;limas
26260;bren
69420;longes
26170;buis les baronnies
69480;lucenay
26120;chabeuil
69860;deux grosnes
26350;le chalon
69700;montagny
26260;charmes sur l herbasse
69480;morance
26450;charols
69440;mornant
26300;charpey
69600;oullins
26750;chatillon st jean
69490;vindry sur turdine
26300;chatuzange le goubet
69560;ste colombe
26510;chauvac laux montaux
69430;st didier sur beaujeu
26400;cobonne
69460;st etienne la varenne
26740;condillac
69610;st genis l argentiere
26510;cornillac
69210;st germain nuelles
26510;cornillon sur l oule
69210;st germain nuelles
26740;la coucourde
69930;st laurent de chamousset
26350;crepol
69440;chabaniere
26160;eyzahut
69620;ste paule
26570;ferrassieres
69560;st romain en gal
26310;val maravel
69700;st romain en gier
26400;francillon sur roubion
69220;taponas
26700;la garde adhemar
69160;tassin la demi lune
26750;geyssans
69620;ternand
26410;glandage
69240;thizy les bourgs
26390;hauterives
69240;thizy les bourgs
26560;izon la bruisse
69400;villefranche sur saone
26150;laval d aix
69730;genay
26240;laveyron
69330;jonage
26190;leoncel
69800;st priest
26250;livron sur drome
69580;sathonay camp
26410;menglon
69780;toussieu
26170;merindol les oliviers
69125;colombier saugnieu
26560;mevouillon
69002;lyon 02
26270;mirmande
26110;montaulieu
26740;montboucher sur jabron
26760;monteleger
26310;montlaur en diois
26120;montvendre
26110;nyons
26400;ombleze
26510;pelonne
26340;pennes le sec
26170;la penne sur l ouveze
26380;peyrins
26110;piegon
26160;le poet laval
26240;ponsas
26150;pontaix
26570;reilhanette
26600;la roche de glun
26300;rochefort samson
26770;roche st secret beconne
26230;roussas
26770;rousset les vignes
26420;st agnan en vercors
26150;st andeol
26340;st benoit en diois
26350;st christophe et le laris
26310;st dizier en diois
26190;ste eulalie en royans
26110;st ferreol trente pas
26190;st jean en royans
26420;st martin en vercors
26110;st maurice sur eygues
26190;st nazaire en royans
26140;st rambert d albon
26130;st restitut
26190;st thomas en royans
26270;saulce sur rhone
26740;savasse
26790;suze la rousse
26460;truinas
26790;tulette
26310;valdrome
26400;vaunaveys la rochette
26560;vers sur meouge
26220;vesc
26110;vinsobres
26600;gervans
26300;st vincent la commanderie
73260;grand aigueblanche
73410;entrelacs
73300;albiez montrond
73550;les allues
73550;les allues
73190;apremont
73610;attignat oncin
73260;les avanchers valmorel
73500;avrieux
73170;la balme
73270;beaufort
73340;bellecombe en bauges
73480;bessans
73410;la biolle
73570;brides les bains
73390;chamoux sur gelon
73350;champagny en vanoise
73370;la chapelle du mont du chat
73700;les chapelles
73590;cohennoz
73800;coise st jean pied gauthier
73630;la compote
73590;crest voland
73110;la croix de la rochette
73350;feissons sur salins
73300;fontcouverte la toussuire
73200;grignon
73300;la tour en maurienne
73210;la plagne tarentaise
73200;mercury
73500;modane
73870;montricher albanne
73700;montvalezan
73340;la motte en bauges
73290;la motte servolex
73800;myans
73260;la lechere
73710;pralognan la vanoise
73220;val d arc
73220;val d arc
73220;st alban d hurtieres
73190;st baldoph
73520;st beron
73130;st francois longchamp
73530;st jean d arves
73190;st jeoire prieure
73870;st julien mont denis
73360;st pierre de genebroz
73800;st pierre de soucy
73110;la table
73200;thenesol
73460;tournon
73170;traize
73110;la trinite
73450;valmeinier
73330;verel de montbel
73300;villargondran
73500;villarodin bourget
73640;villaroger
73310;vions
73420;viviers du lac
74540;alleves
74200;allinges
74350;andilly
74350;andilly
74370;annecy
74600;annecy
74600;annecy
74910;bassy
74380;bonne
74420;burdignin
74350;cercier
74360;la chapelle d abondance
74270;chavannaz
74270;chene en semine
74220;la clusaz
74270;desingy
74520;dingy en vuache
74140;douvaine
74370;epagny metz tessy
74270;frangy
74450;le grand bornand
74570;groisy
74540;gruffy
74150;lornay
74330;lovagny
74500;lugrin
74140;machilly
74300;magland
74460;marnaz
74140;messery
74560;la muraz
74370;naves parmelan
74550;orcier
74190;passy
74190;passy
74550;perrignier
74930;pers jussy
74950;le reposoir
74150;st eusebe
74450;st jean de sixt
74800;st sixt
74270;sallenoves
74910;seyssel
74570;filliere
74910;usinens
74440;verchaix
74200;la vernaz
74100;vetraz monthoux
74100;ville la grand
74540;viuz la chiesaz
74130;vougy
74140;yvoire
69790;aigueperse
69250;albigny sur saone
69480;amberieux
69550;amplepuis
69380;belmont d azergues
69690;bessenay
69690;bessenay
73260;grand aigueblanche
69620;val d oingt
73340;aillon le jeune
69620;le breuil
73210;aime la plagne
69126;brindas
73220;aiton
69210;bully
73100;aix les bains
69270;cailloux sur fontaines
73410;entrelacs
69300;caluire et cuire
73410;entrelacs
69410;champagne au mont d or
73340;arith
69630;chaponost
73270;beaufort
69380;chazay d azergues
73170;billieme
69640;cogny
73220;bonvillaret
69590;coise
73700;bourg st maurice
69420;condrieu
73100;brison st innocent
69220;drace
73130;la chambre
69250;fleurieu sur saone
73660;la chapelle
69270;fontaines st martin
73630;le chatelard
69870;grandris
73400;cohennoz
69290;grezieu la varenne
73230;les deserts
69610;grezieu le marche
73420;drumettaz clarafond
69430;lantignie
73220;epierre
69590;larajasse
73540;esserts blay
69620;legny
73590;flumet
69210;lentilly
73460;frontenex
69760;limonest
73470;gerbaix
69380;lissieu
73100;gresy sur aix
69770;longessaigne
73300;jarrier
69860;deux grosnes
73210;landry
69640;montmelas st sorlin
73340;lescheraines
69610;montromant
73170;loisieux
